Código;Especificação;Previsto Janeiro;Previsto Fevereiro;Previsto Março;Previsto Abril;Previsto Maio;Previsto Junho;Previsto Julho;Previsto Agosto;Previsto Setembro;Previsto Outubro;Previsto Novembro;Previsto Dezembro;Total Previsto;Realizado Janeiro;Realizado Fevereiro;Realizado Março;Realizado Abril;Realizado Maio;Realizado Junho;Realizado Julho;Realizado Agosto;Realizado Setembro;Realizado Outubro;Realizado Novembro;Realizado Dezembro;Total Realizado;Diferença Janeiro;Diferença Fevereiro;Diferença Março;Diferença Abril;Diferença Maio;Diferença Junho;Diferença Julho;Diferença Agosto;Diferença Setembro;Diferença Outubro;Diferença Novembro;Diferença Dezembro;Total Diferença
1.6.2.1.02.0.1.02.00.00;Receita Terminais Rodoviarios - Serviço Embarque;19.121,64;111.985,80;22.655,48;58.346,95;62.989,47;40.620,31;51.794,56;34.414,77;82.710,59;55.158,25;42.775,18;24.701,64;607.274,64;51.864,95;16.624,95;27.776,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;96.265,90;32.743,31;-95.360,85;5.120,52;-58.346,95;-62.989,47;-40.620,31;-51.794,56;-34.414,77;-82.710,59;-55.158,25;-42.775,18;-24.701,64;-511.008,74
1.6.9.9.50.1.1.01.00.00;Serviços de Reparação, Manutenção e Instalação;68,24;68,24;68,24;68,24;68,24;68,24;68,24;68,24;68,24;68,24;68,24;68,19;818,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-68,24;-68,24;-68,24;-68,24;-68,24;-68,24;-68,24;-68,24;-68,24;-68,24;-68,24;-68,19;-818,83
1.6.9.9.50.1.1.02.00.00;Receita de Água;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,04;2.067.922,05;24.815.064,49;1.892.176,40;1.664.327,17;1.319.968,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.876.472,27;-175.745,64;-403.594,87;-747.953,34;-2.067.922,04;-2.067.922,04;-2.067.922,04;-2.067.922,04;-2.067.922,04;-2.067.922,04;-2.067.922,04;-2.067.922,04;-2.067.922,05;-19.938.592,22
1.6.9.9.50.1.1.03.00.00;Receita Ligação de Água;16.745,32;16.745,32;16.745,32;16.745,32;16.745,32;16.745,32;16.745,32;16.745,32;16.745,32;16.745,32;16.745,32;16.745,32;200.943,84;5.879,78;5.165,03;2.863,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13.908,45;-10.865,54;-11.580,29;-13.881,68;-16.745,32;-16.745,32;-16.745,32;-16.745,32;-16.745,32;-16.745,32;-16.745,32;-16.745,32;-16.745,32;-187.035,39
1.6.9.9.50.1.1.04.00.00;Receita Mudança de Padrão;2.018,44;2.018,44;2.018,44;2.018,44;2.018,44;2.018,44;2.018,44;2.018,44;2.018,44;2.018,44;2.018,44;2.018,48;24.221,32;4.426,77;2.826,73;1.280,09;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.533,59;2.408,33;808,29;-738,35;-2.018,44;-2.018,44;-2.018,44;-2.018,44;-2.018,44;-2.018,44;-2.018,44;-2.018,44;-2.018,48;-15.687,73
1.6.9.9.50.1.1.05.00.00;Receita de Religamento de Água;532,56;532,56;532,56;532,56;532,56;532,56;532,56;532,56;532,56;532,56;532,56;532,59;6.390,75;307,30;307,30;184,38;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;798,98;-225,26;-225,26;-348,18;-532,56;-532,56;-532,56;-532,56;-532,56;-532,56;-532,56;-532,56;-532,59;-5.591,77
1.6.9.9.50.1.1.06.00.00;Outros Serviços Administrativos;839,61;839,61;839,61;839,61;839,61;839,61;839,61;839,61;839,61;839,61;839,61;839,56;10.075,27;750,82;641,55;667,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.059,50;-88,79;-198,06;-172,48;-839,61;-839,61;-839,61;-839,61;-839,61;-839,61;-839,61;-839,61;-839,56;-8.015,77
1.6.9.9.50.1.2.02.00.00;Receita de Água - Multas e Juros de Mora;20.616,69;20.616,69;20.616,69;20.616,69;20.616,69;20.616,69;20.616,69;20.616,69;20.616,69;20.616,69;20.616,69;20.616,70;247.400,29;23.037,14;18.833,42;12.923,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;54.794,04;2.420,45;-1.783,27;-7.693,21;-20.616,69;-20.616,69;-20.616,69;-20.616,69;-20.616,69;-20.616,69;-20.616,69;-20.616,69;-20.616,70;-192.606,25
1.6.9.9.50.1.2.03.00.00;Rec. Ligação de Água - Multas e Juros de Mora;14,18;14,18;14,18;14,18;14,18;14,18;14,18;14,18;14,18;14,18;14,18;14,18;170,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-14,18;-14,18;-14,18;-14,18;-14,18;-14,18;-14,18;-14,18;-14,18;-14,18;-14,18;-14,18;-170,16
1.6.9.9.50.1.2.05.00.00;Receita de Religamento de Água - Multas e Juros de Mora;22,17;22,17;22,17;22,17;22,17;22,17;22,17;22,17;22,17;22,17;22,17;22,19;266,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-22,17;-22,17;-22,17;-22,17;-22,17;-22,17;-22,17;-22,17;-22,17;-22,17;-22,17;-22,19;-266,06
1.6.9.9.50.1.3.02.00.00;Receita de Água - Dívida Ativa;105.257,88;105.257,88;105.257,88;105.257,88;105.257,88;105.257,88;105.257,88;105.257,88;105.257,88;105.257,88;105.257,88;105.257,85;1.263.094,53;11.483,30;153.905,84;62.306,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;227.695,34;-93.774,58;48.647,96;-42.951,68;-105.257,88;-105.257,88;-105.257,88;-105.257,88;-105.257,88;-105.257,88;-105.257,88;-105.257,88;-105.257,85;-1.035.399,19
1.6.9.9.50.1.3.03.00.00;Rec. Ligação de Água - Dívida Ativa;463,96;463,96;463,96;463,96;463,96;463,96;463,96;463,96;463,96;463,96;463,96;463,97;5.567,53;210,23;104,52;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;314,75;-253,73;-359,44;-463,96;-463,96;-463,96;-463,96;-463,96;-463,96;-463,96;-463,96;-463,96;-463,97;-5.252,78
1.6.9.9.50.1.3.04.00.00;Rec.Mudança de Padrão - Dívida Ativa;113,33;113,33;113,33;113,33;113,33;113,33;113,33;113,33;113,33;113,33;113,33;113,39;1.360,02;0,19;396,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;396,93;-113,14;283,41;-113,33;-113,33;-113,33;-113,33;-113,33;-113,33;-113,33;-113,33;-113,33;-113,39;-963,09
1.6.9.9.50.1.3.05.00.00;Receita de Religamento de Água - Dívida Ativa;10,44;10,44;10,44;10,44;10,44;10,44;10,44;10,44;10,44;10,44;10,44;10,46;125,30;0,00;51,29;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;51,29;-10,44;40,85;-10,44;-10,44;-10,44;-10,44;-10,44;-10,44;-10,44;-10,44;-10,44;-10,46;-74,01
1.6.9.9.50.1.4.02.00.00;Receita de Água - Multas/Juros Mora Dívida Ativa;10.774,44;10.774,44;10.774,44;10.774,44;10.774,44;10.774,44;10.774,44;10.774,44;10.774,44;10.774,44;10.774,44;10.774,39;129.293,23;1.528,81;5.245,17;2.442,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.216,62;-9.245,63;-5.529,27;-8.331,80;-10.774,44;-10.774,44;-10.774,44;-10.774,44;-10.774,44;-10.774,44;-10.774,44;-10.774,44;-10.774,39;-120.076,61
1.6.9.9.50.1.4.05.00.00;Rec. de Religamento de Água - Multa/Juros Mora Dívida Ativa;34,66;34,66;34,66;34,66;34,66;34,66;34,66;34,66;34,66;34,66;34,66;34,65;415,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-34,66;-34,66;-34,66;-34,66;-34,66;-34,66;-34,66;-34,66;-34,66;-34,66;-34,66;-34,65;-415,91
1.6.9.9.50.2.1.01.00.00;Receita de Esgoto;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,38;1.033.385,44;12.400.624,62;855.055,44;751.690,78;600.592,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.207.338,66;-178.329,94;-281.694,60;-432.792,94;-1.033.385,38;-1.033.385,38;-1.033.385,38;-1.033.385,38;-1.033.385,38;-1.033.385,38;-1.033.385,38;-1.033.385,38;-1.033.385,44;-10.193.285,96
1.6.9.9.50.2.1.02.00.00;Receita de Ligação de Esgoto;4.081,85;4.081,85;4.081,85;4.081,85;4.081,85;4.081,85;4.081,85;4.081,85;4.081,85;4.081,85;4.081,85;4.081,85;48.982,20;1.910,43;1.851,12;1.130,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.892,14;-2.171,42;-2.230,73;-2.951,26;-4.081,85;-4.081,85;-4.081,85;-4.081,85;-4.081,85;-4.081,85;-4.081,85;-4.081,85;-4.081,85;-44.090,06
1.6.9.9.50.2.2.01.00.00;Receita de Esgoto - Multas e Juros de Mora;31,56;31,56;31,56;31,56;31,56;31,56;31,56;31,56;31,56;31,56;31,56;31,59;378,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-31,56;-31,56;-31,56;-31,56;-31,56;-31,56;-31,56;-31,56;-31,56;-31,56;-31,56;-31,59;-378,75
1.6.9.9.50.2.3.01.00.00;Receita de Esgoto - Dívida Ativa;37.575,07;37.575,07;37.575,07;37.575,07;37.575,07;37.575,07;37.575,07;37.575,07;37.575,07;37.575,07;37.575,07;37.575,08;450.900,85;5.670,19;66.461,40;26.450,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;98.582,43;-31.904,88;28.886,33;-11.124,23;-37.575,07;-37.575,07;-37.575,07;-37.575,07;-37.575,07;-37.575,07;-37.575,07;-37.575,07;-37.575,08;-352.318,42
1.6.9.9.50.2.3.02.00.00;Receita de Ligação de Esgoto - Dívida Ativa;165,88;165,88;165,88;165,88;165,88;165,88;165,88;165,88;165,88;165,88;165,88;165,89;1.990,57;0,00;266,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;266,10;-165,88;100,22;-165,88;-165,88;-165,88;-165,88;-165,88;-165,88;-165,88;-165,88;-165,88;-165,89;-1.724,47
1.6.9.9.50.2.4.01.00.00;Receita de Esgoto - Multas/Juros Mora Dívida Ativa;47,88;47,88;47,88;47,88;47,88;47,88;47,88;47,88;47,88;47,88;47,88;47,93;574,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-47,88;-47,88;-47,88;-47,88;-47,88;-47,88;-47,88;-47,88;-47,88;-47,88;-47,88;-47,93;-574,61
1.6.9.9.50.9.1.01.00.00;Preço Público de Análise de Projetos Arquitetônicos;538,33;0,00;91,25;860,11;1.175,32;1.537,19;2.412,41;1.301,27;1.656,96;45,69;619,87;0,00;10.238,40;237,19;597,20;560,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.394,92;-301,14;597,20;469,28;-860,11;-1.175,32;-1.537,19;-2.412,41;-1.301,27;-1.656,96;-45,69;-619,87;0,00;-8.843,48
1.6.9.9.99.0.1.01.00.00;Serviços Administrativos Cemitério;1.100,58;1.100,58;1.100,58;1.100,58;1.100,58;1.100,58;1.100,58;1.100,58;1.100,58;1.100,58;1.100,58;1.100,53;13.206,91;0,00;506,30;742,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.248,35;-1.100,58;-594,28;-358,53;-1.100,58;-1.100,58;-1.100,58;-1.100,58;-1.100,58;-1.100,58;-1.100,58;-1.100,58;-1.100,53;-11.958,56
1.6.9.9.99.0.1.02.00.00;Outros Serviços Administrativos;2.878,31;4.940,78;4.666,14;2.539,89;4.200,58;4.298,27;6.109,13;9.490,53;8.623,20;5.990,65;3.671,46;0,00;57.408,94;40,36;84,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;124,57;-2.837,95;-4.856,57;-4.666,14;-2.539,89;-4.200,58;-4.298,27;-6.109,13;-9.490,53;-8.623,20;-5.990,65;-3.671,46;0,00;-57.284,37
1.6.9.9.99.0.1.09.00.00;Outros Serviços;0,00;0,00;0,00;0,00;0,00;0,00;0,00;460,89;926,07;0,00;2.767,07;13.835,32;17.989,35;80,75;44,34;16,84;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;141,93;80,75;44,34;16,84;0,00;0,00;0,00;0,00;-460,89;-926,07;0,00;-2.767,07;-13.835,32;-17.847,42
1.6.9.9.99.0.2.01.00.00;Multas/Juros de Mora s/Outros Serviços;0,00;0,00;0,00;0,00;0,00;0,00;124,77;0,00;55,91;0,00;1.167,21;2.108,45;3.456,34;14,66;3,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,41;14,66;3,75;0,00;0,00;0,00;0,00;-124,77;0,00;-55,91;0,00;-1.167,21;-2.108,45;-3.437,93
1.6.9.9.99.0.3.01.00.00;Dívida Ativa-Outros Serviços;0,00;0,00;0,00;468,63;0,00;0,00;0,00;0,00;1.407,71;3.000,34;3.919,51;2.724,94;11.521,13;12.445,53;312,62;0,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.758,56;12.445,53;312,62;0,41;-468,63;0,00;0,00;0,00;0,00;-1.407,71;-3.000,34;-3.919,51;-2.724,94;1.237,43
1.6.9.9.99.0.4.01.00.00;Multas/Juros Mora Div.Ativ.s/Outros Serviços;0,00;0,00;0,00;277,42;0,00;0,00;0,00;0,00;203,25;510,35;1.527,42;1.124,61;3.643,05;924,92;96,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.021,66;924,92;96,74;0,00;-277,42;0,00;0,00;0,00;0,00;-203,25;-510,35;-1.527,42;-1.124,61;-2.621,39
1.7.1.1.51.1.1.00.00.00;Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal;7.343.837,92;9.854.582,53;6.489.695,94;6.594.638,48;8.412.396,40;8.640.686,93;5.304.212,10;6.998.108,56;5.649.521,27;5.954.704,92;8.094.467,00;9.136.401,04;88.473.253,09;8.231.174,07;10.349.051,69;2.641.605,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;21.221.831,56;887.336,15;494.469,16;-3.848.090,14;-6.594.638,48;-8.412.396,40;-8.640.686,93;-5.304.212,10;-6.998.108,56;-5.649.521,27;-5.954.704,92;-8.094.467,00;-9.136.401,04;-67.251.421,53
1.7.1.1.51.2.1.00.00.00;Cota-Parte do Fundo de Participação dos Municípios - Cotas Extraordinárias - Principal;0,00;0,00;0,00;0,00;0,00;0,00;3.692.071,85;0,00;3.157.388,41;0,00;0,00;3.810.345,92;10.659.806,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-3.692.071,85;0,00;-3.157.388,41;0,00;0,00;-3.810.345,92;-10.659.806,18
1.7.1.1.52.0.1.00.00.00;Cota-Parte do Imposto Sobre a Propriedade Territorial Rural;2.589,42;16.636,26;5.079,06;1.877,70;1.203,47;736,99;745,42;3.523,44;22.555,46;75.048,92;11.676,20;8.291,52;149.963,86;3.489,62;3.102,29;499,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.091,27;900,20;-13.533,97;-4.579,70;-1.877,70;-1.203,47;-736,99;-745,42;-3.523,44;-22.555,46;-75.048,92;-11.676,20;-8.291,52;-142.872,59
1.7.1.2.51.0.1.00.00.00;Cota-parte Comp.Financeira Rec.Minerais - CFEM;848,59;5.012,82;3.045,90;3.137,70;2.963,66;1.786,19;1.508,84;1.621,91;4.722,11;2.475,96;70.135,83;28.018,54;125.278,05;7.369,92;6.906,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14.276,64;6.521,33;1.893,90;-3.045,90;-3.137,70;-2.963,66;-1.786,19;-1.508,84;-1.621,91;-4.722,11;-2.475,96;-70.135,83;-28.018,54;-111.001,41
1.7.1.2.52.1.1.01.00.00;Cota-parte da Compensação Financeira pela Produção de Petróleo-Lei nº 7.990/89;578.328,11;650.935,43;635.146,21;526.188,06;582.411,08;510.110,81;473.957,30;476.215,08;576.499,73;516.503,26;483.454,24;372.753,23;6.382.502,54;362.969,91;376.203,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;739.173,76;-215.358,20;-274.731,58;-635.146,21;-526.188,06;-582.411,08;-510.110,81;-473.957,30;-476.215,08;-576.499,73;-516.503,26;-483.454,24;-372.753,23;-5.643.328,78
1.7.1.2.52.2.1.01.00.00;Cota-parte Excedente  Produção do Petróleo-Lei nº 9.478/97, artigo 49, I e II;16.979,56;21.005,78;7.616,28;10.772,10;15.853,58;20.467,35;13.179,79;28.853,36;669,60;92,84;21,05;31,58;135.542,87;0,66;0,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,14;-16.978,90;-21.005,30;-7.616,28;-10.772,10;-15.853,58;-20.467,35;-13.179,79;-28.853,36;-669,60;-92,84;-21,05;-31,58;-135.541,73
1.7.1.2.52.4.1.01.00.00;Cota-Parte do Fundo Especial do Petróleo-FEP;168.825,48;186.704,49;199.704,53;167.076,16;185.538,29;167.580,82;164.396,84;175.090,19;188.044,21;174.681,28;166.838,56;171.455,78;2.115.936,63;149.443,55;167.659,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;317.103,18;-19.381,93;-19.044,86;-199.704,53;-167.076,16;-185.538,29;-167.580,82;-164.396,84;-175.090,19;-188.044,21;-174.681,28;-166.838,56;-171.455,78;-1.798.833,45
1.7.1.3.50.1.1.08.00.00;Portaria 1105/06/261 - Piso APS - Incentivo para Ações Estratégicas;0,00;126.840,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;126.840,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-126.840,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-126.840,00
1.7.1.3.50.1.1.19.00.00;Portaria 4744/3493/960/6 - Atenção Primária - Incentivo Saude Bucal;77.192,90;57.378,52;63.116,37;63.116,37;63.116,37;63.116,37;63.116,37;63.116,37;126.150,98;63.116,37;63.116,37;63.116,37;828.769,73;95.506,38;71.390,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;166.896,38;18.313,48;14.011,48;-63.116,37;-63.116,37;-63.116,37;-63.116,37;-63.116,37;-63.116,37;-126.150,98;-63.116,37;-63.116,37;-63.116,37;-661.873,35
1.7.1.3.50.1.1.21.00.00;Portaria 3493 - Atenção Primária - Incentivo Equipes saude da Familia;716.898,78;566.640,99;566.640,99;566.640,99;579.111,13;591.581,26;589.898,48;589.898,48;589.898,48;589.898,48;589.898,48;589.898,46;7.126.905,00;0,00;693.768,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;693.768,00;-716.898,78;127.127,01;-566.640,99;-566.640,99;-579.111,13;-591.581,26;-589.898,48;-589.898,48;-589.898,48;-589.898,48;-589.898,48;-589.898,46;-6.433.137,00
1.7.1.3.50.1.1.22.00.00;Portaria 3493 - Atenção Primaria - Incentivo de Equipes APS;157.756,37;84.951,47;144.342,98;313.127,77;454.825,15;328.068,97;439.364,34;332.540,10;184.806,70;147.547,29;169.902,93;134.357,45;2.891.591,52;596.418,00;46.650,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;643.068,00;438.661,63;-38.301,47;-144.342,98;-313.127,77;-454.825,15;-328.068,97;-439.364,34;-332.540,10;-184.806,70;-147.547,29;-169.902,93;-134.357,45;-2.248.523,52
1.7.1.3.50.1.1.31.00.00;Portaria 3493 PISO AGENTES COMUNITÁRIOS DE SAÚDE;492.547,39;492.547,39;492.547,39;489.506,98;489.506,98;489.506,98;489.506,98;489.506,98;489.506,98;489.506,98;480.385,73;969.892,68;6.354.469,44;508.994,00;502.510,00;518.720,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.530.224,00;16.446,61;9.962,61;26.172,61;-489.506,98;-489.506,98;-489.506,98;-489.506,98;-489.506,98;-489.506,98;-489.506,98;-480.385,73;-969.892,68;-4.824.245,44
1.7.1.3.50.1.1.32.00.00;Portaria 1105 - INCENTIVO FINANCEIRO DA APS - DEMAIS PROGRAMAS, SERVIÇOS E EQUIPES DA ATENÇÃO PRIMÁRIA À SAÚDE;0,00;0,00;1.264,21;337,12;0,00;2.022,74;1.685,61;2.022,74;9.549,00;1.011,37;15.726,77;9.380,44;43.000,00;8.000,00;10.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.000,00;8.000,00;10.000,00;-1.264,21;-337,12;0,00;-2.022,74;-1.685,61;-2.022,74;-9.549,00;-1.011,37;-15.726,77;-9.380,44;-25.000,00
1.7.1.3.50.1.1.33.00.00;Portaria 3493 - Atenção Primária - EMULTI;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;85.500,00;102.857,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;188.357,14;85.500,00;102.857,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;188.357,14
1.7.1.3.50.2.1.10.00.00;Portaria 6532/3053/3829 - Procedimentos MAC;7.215.753,34;7.223.669,23;7.224.058,57;7.244.301,88;7.396.171,45;7.396.396,01;7.396.755,30;7.396.819,97;7.399.848,99;7.403.574,13;7.406.520,72;7.403.724,54;88.107.594,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-7.215.753,34;-7.223.669,23;-7.224.058,57;-7.244.301,88;-7.396.171,45;-7.396.396,01;-7.396.755,30;-7.396.819,97;-7.399.848,99;-7.403.574,13;-7.406.520,72;-7.403.724,54;-88.107.594,13
1.7.1.3.50.2.1.12.00.00;Portaria 6207 / 6494 / 06 - Procedimentos MAC - FAEC;1.965.648,39;2.068.551,23;1.368.914,98;1.589.612,19;12.952,22;1.298.811,38;1.128.269,97;1.243.349,01;1.155.650,79;2.668.888,14;962.516,52;1.453.333,92;16.916.498,74;2.037.619,95;20.990,52;578.724,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.637.335,14;71.971,56;-2.047.560,71;-790.190,31;-1.589.612,19;-12.952,22;-1.298.811,38;-1.128.269,97;-1.243.349,01;-1.155.650,79;-2.668.888,14;-962.516,52;-1.453.333,92;-14.279.163,60
1.7.1.3.50.2.1.23.00.00;Portaria 8682/8681/8666/8552/6532/6265 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC;188.249,90;94.124,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;282.374,85;7.905.136,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.905.136,86;7.716.886,96;-94.124,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.622.762,01
1.7.1.3.50.2.1.26.00.00;Portaria 10146/06220 - ATENÇÃO À SAÚDE DA POPULAÇÃO PARA PROCEDIMENTOS NO MAC;0,00;0,00;26.280,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26.280,00;0,00;7.318.692,53;7.318.692,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14.637.385,06;0,00;7.318.692,53;7.292.412,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14.611.105,06
1.7.1.3.50.2.1.27.00.00;Portaria 6465 - Procedimentos MAC;0,00;0,00;48.924,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48.924,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-48.924,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-48.924,87
1.7.1.3.50.3.1.08.00.00;Portaria 6558/3836 - Incentivo Prevenção e Controle DST/AIDS e Hepatites Virais;0,00;21.695,77;21.695,77;21.695,77;21.695,77;0,00;43.391,54;21.695,77;21.695,77;21.695,77;21.695,77;43.391,54;260.349,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-21.695,77;-21.695,77;-21.695,77;-21.695,77;0,00;-43.391,54;-21.695,77;-21.695,77;-21.695,77;-21.695,77;-43.391,54;-260.349,24
1.7.1.3.50.3.1.10.00.00;Portaria 3494/33/97 - Incentivo Ações de Vigilância Sanitária;0,00;0,00;0,00;0,00;0,00;7.586,18;37.930,91;15.172,36;7.586,18;0,00;7.586,18;7.586,19;83.448,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-7.586,18;-37.930,91;-15.172,36;-7.586,18;0,00;-7.586,18;-7.586,19;-83.448,00
1.7.1.3.50.3.1.14.00.00;Portaria 6527/6252 - VIGILÂNCIA EM SAÚDE - DESPESAS DIVERSAS;35.620,85;34.473,85;34.473,85;34.473,85;34.473,85;34.473,85;34.473,85;39.684,39;39.684,39;83.090,04;0,00;39.684,43;444.607,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-35.620,85;-34.473,85;-34.473,85;-34.473,85;-34.473,85;-34.473,85;-34.473,85;-39.684,39;-39.684,39;-83.090,04;0,00;-39.684,43;-444.607,20
1.7.1.3.50.3.1.15.00.00;Portaria 6530 - VENCIMENTOS DOS AGENTES DE COMBATE ÀS ENDEMIAS;140.833,54;140.833,54;140.833,54;140.833,54;140.833,54;140.833,54;140.833,54;140.833,54;137.771,94;137.771,94;137.771,94;275.543,86;1.815.528,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-140.833,54;-140.833,54;-140.833,54;-140.833,54;-140.833,54;-140.833,54;-140.833,54;-140.833,54;-137.771,94;-137.771,94;-137.771,94;-275.543,86;-1.815.528,00
1.7.1.3.50.3.1.16.00.00;Portaria 8728 - Vigilância em Saúde - Despesas Diversas;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,58;18,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,58
1.7.1.3.50.3.1.19.00.00;Portaria 10133 - Incentivo Prevenção e Controle DST/AIDS e Hepatites Virais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.395,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.395,10;0,00;18.395,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.395,10
