Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Valor orçado atualizado da despesa
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.180;MANUTENÇAO DE DESPESAS COM EVENTOS, FESTIVIDADES, RECEPCOES E HOMENAGENS;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;305;3.3.90.92.00.00.00.00;DESPESAS DE EXERCÍCIOS ANTERIORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.180;MANUTENÇAO DE DESPESAS COM EVENTOS, FESTIVIDADES, RECEPCOES E HOMENAGENS;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;954;3.3.90.31.00.00.00.00;PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENT., DESPORT;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.500,01
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;306;3.3.90.14.00.00.00.00;DIÁRIAS - PESSOAL CIVIL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.600,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;307;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;125.027,51
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;307;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;308;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;309;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;45.032,93
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;310;3.3.90.40.00.00.00.00;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇ;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;311;3.3.90.92.00.00.00.00;DESPESAS DE EXERCÍCIOS ANTERIORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.181;MANUTENÇAO DA SEGOV;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;312;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.220;BARBACENA ATIVA;11;APOIO A ADMINISTRAÇAO PUBLICA;8;Assistência Social;244;Assistência Comunitária;313;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.220;BARBACENA ATIVA;11;APOIO A ADMINISTRAÇAO PUBLICA;8;Assistência Social;244;Assistência Comunitária;313;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;59.665,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.220;BARBACENA ATIVA;11;APOIO A ADMINISTRAÇAO PUBLICA;8;Assistência Social;244;Assistência Comunitária;314;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.220;BARBACENA ATIVA;11;APOIO A ADMINISTRAÇAO PUBLICA;8;Assistência Social;244;Assistência Comunitária;314;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;114.513,10
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;315;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;221.356,52
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;315;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;3.810,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;316;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;316;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;316;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;54.000,01
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;316;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;2.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;316;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;2.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;923;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;923;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;923;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;15.001;SEGOV;2.171;DIVULGAÇÃO GOVERNAMENTAL;11;APOIO A ADMINISTRAÇAO PUBLICA;24;Comunicações;131;Comunicação Social;923;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;2.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;319;3.3.90.14.00.00.00.00;DIÁRIAS - PESSOAL CIVIL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;600,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;319;3.3.90.14.00.00.00.00;DIÁRIAS - PESSOAL CIVIL;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;200,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;320;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;161.812,95
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;320;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;232.115,80
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;320;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;320;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;2.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;170.458,87
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;321;3.3.90.36.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA FÍSICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;322;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;655.738,26
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;322;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;191.157,43
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;322;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;65.520,66
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;323;3.3.90.40.00.00.00.00;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇ;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;324;3.3.90.47.00.00.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;7.845,20
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;324;3.3.90.47.00.00.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;1.750.000.0000;RECURSOS DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO - CIDE;5.000,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;324;3.3.90.47.00.00.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;12.473,58
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;325;3.3.90.92.00.00.00.00;DESPESAS DE EXERCÍCIOS ANTERIORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;19.969,87
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;326;3.3.90.93.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;4.545,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;326;3.3.90.93.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES;1.700.000.0000;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS OU INSTRUMENTOS CONGÊNERES DA UNIÃO;80.546,97
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;327;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;327;4.4.90.52.00.00.00.00;EQUIPAMENTOS E MATERIAL PERMANENTE;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.100;MANUTENÇAO DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;944;3.1.90.94.00.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES TRABALHISTAS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;448,61
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;328;3.1.90.04.00.00.00.00;CONTRATAÇÃO POR TEMPO DETERMINADO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.676.775,20
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;328;3.1.90.04.00.00.00.00;CONTRATAÇÃO POR TEMPO DETERMINADO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;597.353,91
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;329;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.143.275,59
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;329;3.1.90.11.00.00.00.00;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;722.472,50
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;330;3.1.90.13.00.00.00.00;OBRIGAÇÕES PATRONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;298.411,72
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;330;3.1.90.13.00.00.00.00;OBRIGAÇÕES PATRONAIS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;84.533,52
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;331;3.1.90.92.00.00.00.00;DESPESAS DE EXERCÍCIOS ANTERIORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;79,78
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;332;3.1.91.13.00.00.00.00;OBRIGAÇÕES PATRONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;456.848,16
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;332;3.1.91.13.00.00.00.00;OBRIGAÇÕES PATRONAIS;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;162.604,49
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;333;3.3.90.08.00.00.00.00;OUTROS BENEFÍCIOS ASSISTENCIAIS-SERVIDOR/MILITAR;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.000,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;333;3.3.90.08.00.00.00.00;OUTROS BENEFÍCIOS ASSISTENCIAIS-SERVIDOR/MILITAR;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,10
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;334;3.3.90.18.00.00.00.00;AUXÍLIO FINANCEIRO A ESTUDANTES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.000,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;334;3.3.90.18.00.00.00.00;AUXÍLIO FINANCEIRO A ESTUDANTES;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,10
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;335;3.3.90.34.00.00.00.00;OUTRAS DESP.DE PESSOAL DECOR.DE CONT.TERCEIRIZAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;336;3.3.90.39.00.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;194.364,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;337;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;830.611,34
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;2.111;PESSOAL E ENCARGOS SOCIAIS DA SEMOP;11;APOIO A ADMINISTRAÇAO PUBLICA;15;Urbanismo;122;Administração Geral;337;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;157.335,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;317;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;317;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;317;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;317;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;2.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;79.158,91
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;317;3.3.90.30.00.00.00.00;MATERIAL DE CONSUMO;2.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,01
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;318;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;16.001;SEMOP;1.024;CONSTRUÇAO, REFORMA E REVITALIZAÇAO DE PREDIOS PUBLICOS;17;INFRAESTRUTURA URBANA E RURAL;4;Administração;122;Administração Geral;318;4.4.90.51.00.00.00.00;OBRAS E INSTALAÇÕES;1.753.000.0000;RECURSOS PROVENIENTES DE TAXAS, CONTRIBUIÇÕES E PREÇOS PÚBLICOS;0,00
