Entidade;Número do Organograma;Descrição do organograma;Número da ação;Descrição da ação;Número do programa;Descrição do programa;Número da função;Descrição da função;Número da subfunção;Descrição da subfunção;Número da despesa;Natureza de Despesa;Descrição da natureza de despesa;Recurso;Descrição do recurso;Valor empenhado da despesa
PREFEITURA MUNICIPAL DE BARBACENA;23.001;AGM;2.131;MANUTENÇAO DA AGM;11;APOIO A ADMINISTRAÇAO PUBLICA;3;Essencial à Justiça;122;Administração Geral;544;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;122.191,23
PREFEITURA MUNICIPAL DE BARBACENA;23.001;AGM;2.131;MANUTENÇAO DA AGM;11;APOIO A ADMINISTRAÇAO PUBLICA;3;Essencial à Justiça;122;Administração Geral;544;3.3.90.39.43.00.00.00;SERVIÇOS DE TELECOMUNICAÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;5.206,87
PREFEITURA MUNICIPAL DE BARBACENA;23.001;AGM;2.131;MANUTENÇAO DA AGM;11;APOIO A ADMINISTRAÇAO PUBLICA;3;Essencial à Justiça;122;Administração Geral;544;3.3.90.39.12.00.00.00;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;6.669,90
PREFEITURA MUNICIPAL DE BARBACENA;23.001;AGM;2.131;MANUTENÇAO DA AGM;11;APOIO A ADMINISTRAÇAO PUBLICA;3;Essencial à Justiça;122;Administração Geral;544;3.3.90.39.50.00.00.00;SERVIÇOS JUDICIÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.100,00
PREFEITURA MUNICIPAL DE BARBACENA;23.001;AGM;2.131;MANUTENÇAO DA AGM;11;APOIO A ADMINISTRAÇAO PUBLICA;3;Essencial à Justiça;122;Administração Geral;546;3.3.90.91.99.00.00.00;OUTRAS SENTENÇAS JUDICIAIS E DECISÕES JUDICIAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;88.769,41
PREFEITURA MUNICIPAL DE BARBACENA;23.001;AGM;2.131;MANUTENÇAO DA AGM;11;APOIO A ADMINISTRAÇAO PUBLICA;3;Essencial à Justiça;122;Administração Geral;548;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;0,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;559;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;159.749,54
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;559;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;30.918,70
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;563;3.3.90.14.05.00.00.00;DIÁRIAS DE DEMAIS SERVIDORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;400,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;565;3.3.90.30.22.00.00.00;MATERIAL DE LIMPEZA E PRODUÇÃO DE HIGIENIZAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;23.125,30
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;565;3.3.90.30.28.00.00.00;MATERIAL DE PROTEÇÃO E SEGURANÇA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;218,40
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;567;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;443.360,79
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;567;3.3.90.39.12.00.00.00;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.334,95
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;567;3.3.90.39.15.00.00.00;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAM.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;37.074,75
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;567;3.3.90.39.43.00.00.00;SERVIÇOS DE TELECOMUNICAÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.335,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;567;3.3.90.39.30.00.00.00;SERVIÇOS DE ÁGUA E ESGOTO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;52.000,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;567;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;1.932,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;567;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;1.932,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.672;MANUTENÇÃO DO TERMINAL RODOVIÁRIO DE BARBACENA;11;APOIO A ADMINISTRAÇAO PUBLICA;4;Administração;122;Administração Geral;569;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;39.705,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;576;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;6.450,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;576;3.3.90.30.42.00.00.00;MATERIAL DE SINALIZAÇÃO VISUAL E AFINS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.050,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;577;3.3.90.39.48.00.00.00;SERVIÇOS GRÁFICOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;2.469,50
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;579;3.3.90.47.00.00.00.00;OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;34,17
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;581;3.3.90.93.03.00.00.00;OUTRAS INDENIZAÇÕES E RESTITUIÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;78,10
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;585;3.3.90.14.05.00.00.00;DIÁRIAS DE DEMAIS SERVIDORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;5.800,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;585;3.3.90.14.04.00.00.00;DIÁRIAS DE SECRETÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.000,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;586;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;5.744,25
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;586;3.3.90.30.04.00.00.00;GÁS ENGARRAFADO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;113,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;586;3.3.90.30.07.00.00.00;GÊNEROS DE ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;8.035,20
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;587;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;12.433,45
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;587;3.3.90.39.43.00.00.00;SERVIÇOS DE TELECOMUNICAÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;11.249,82
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;588;4.4.90.52.99.00.00.00;OUTROS MATERIAIS PERMANENTES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;49.998,50
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;588;4.4.90.52.06.00.00.00;APARELHOS E UTENSÍLIOS DOMÉSTICOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;4.770,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;588;4.4.90.52.99.00.00.00;OUTROS MATERIAIS PERMANENTES;1.501.000.0000;OUTROS RECURSOS NÃO VINCULADOS;21.931,60
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;932;3.3.90.33.99.00.00.00;OUTRAS DESPESAS COM LOCOMOÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;100,00
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.193;MANUTENÇÃO DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;966;3.1.90.94.01.00.00.00;INDENIZAÇÕES E RESTITUIÇÕES TRAB. ATIVO CIVIL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;146,28
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;589;3.1.90.04.15.00.00.00;OBRIGAÇÕES PATRONAIS - CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;98.730,19
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;589;3.1.90.04.01.00.00.00;SALÁRIO CONTRATO TEMPORÁRIO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;482.246,82
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;590;3.1.90.11.52.00.00.00;LICENÇA SAÚDE;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;11.589,93
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;590;3.1.90.11.01.00.00.00;VENCIMENTOS E SALÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;1.966.167,82
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;590;3.1.90.11.09.00.00.00;SUBSÍDIO DE SECRETÁRIO MUNICIPAL;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;119.838,15
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;591;3.1.90.13.99.00.00.00;OUTRAS OBRIGAÇÕES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;20.170,09
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;591;3.1.90.13.03.00.00.00;CONTRIBUIÇÃO PATRONAL PARA INSS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;133.907,43
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;593;3.1.91.13.08.00.00.00;CONTRIB. PREV.- RPPS - PESSOAL ATIVO - PLANO PREV.;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;352.537,70
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;593;3.1.91.13.99.00.00.00;OUTRAS OBRIGAÇÕES PATRONAIS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;7.016,46
PREFEITURA MUNICIPAL DE BARBACENA;24.001;SETRAM;2.196;PESSOAL E ENCARGOS SOCIAIS DA SETRAM;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;597;3.3.90.46.00.00.00.00;AUXÍLIO-ALIMENTAÇÃO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;290.615,00
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;598;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;16.541,92
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;598;3.3.90.30.42.00.00.00;MATERIAL DE SINALIZAÇÃO VISUAL E AFINS;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;33.189,08
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;598;3.3.90.30.24.00.00.00;MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;146.124,00
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;598;3.3.90.30.99.00.00.00;OUTROS MATERIAIS DE CONSUMO;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;15.400,80
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;598;3.3.90.30.42.00.00.00;MATERIAL DE SINALIZAÇÃO VISUAL E AFINS;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;23.589,52
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;598;3.3.90.30.26.00.00.00;MATERIAL ELÉTRICO E ELETRÔNICO;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;2.058,50
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;786.964,69
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.43.00.00.00;SERVIÇOS DE TELECOMUNICAÇÕES;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;5.655,36
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.12.00.00.00;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;24.716,85
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.48.00.00.00;SERVIÇOS GRÁFICOS;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;46.534,13
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;0,00
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.99.00.00.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;981.735,38
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.12.00.00.00;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;102.358,40
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.48.00.00.00;SERVIÇOS GRÁFICOS;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;4.825,40
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;599;3.3.90.39.05.00.00.00;SERVIÇOS TÉCNICOS PROFISSIONAIS;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;3.728,00
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;603;4.4.90.52.99.00.00.00;OUTROS MATERIAIS PERMANENTES;1.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;15.556,90
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.156;GESTAO OPERACIONAL DO TRANSITO MUNICIPAL;27;MOBILIDADE URBANA;4;Administração;451;Infra-Estrutura Urbana;603;4.4.90.52.99.00.00.00;OUTROS MATERIAIS PERMANENTES;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;3.231,00
PREFEITURA MUNICIPAL DE BARBACENA;24.002;FUNDO MUNICIPAL DE TRANSPORTES E TRÂNSITO - FMTT;2.673;MANUTENÇÃO DAS ATIVIDADES DE MELHORIA E SEGURANÇA DO TRÂNSITO;27;MOBILIDADE URBANA;15;Urbanismo;451;Infra-Estrutura Urbana;962;3.3.90.31.00.00.00.00;PREMIAÇÕES CULTURAIS, ARTÍSTICAS, CIENT., DESPORT;2.752.000.0000;RECURSOS VINCULADOS AO TRÂNSITO;1.900,00
PREFEITURA MUNICIPAL DE BARBACENA;25.001;SEMAS;1.430;REFORMA ESTRUTURAL PREDIO SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL;11;APOIO A ADMINISTRAÇAO PUBLICA;8;Assistência Social;122;Administração Geral;610;4.4.90.51.01.00.00.00;OBRAS E INSTALAÇÕES DE DOMÍNIO PÚBLICO;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;190.542,60
PREFEITURA MUNICIPAL DE BARBACENA;25.001;SEMAS;1.431;AQUISIÇÃO DE VEÍCULOS PARA SUPORTE A ASSISTÊNCIA SOCIAL;11;APOIO A ADMINISTRAÇAO PUBLICA;8;Assistência Social;122;Administração Geral;612;4.4.90.52.27.00.00.00;VEÍCULOS DIVERSOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;176.000,00
PREFEITURA MUNICIPAL DE BARBACENA;25.001;SEMAS;2.309;MANUTENÇAO DE AÇÕES DA ASSISTÊNCIA SOCIAL;11;APOIO A ADMINISTRAÇAO PUBLICA;8;Assistência Social;122;Administração Geral;613;3.3.90.14.05.00.00.00;DIÁRIAS DE DEMAIS SERVIDORES;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.450,00
PREFEITURA MUNICIPAL DE BARBACENA;25.001;SEMAS;2.309;MANUTENÇAO DE AÇÕES DA ASSISTÊNCIA SOCIAL;11;APOIO A ADMINISTRAÇAO PUBLICA;8;Assistência Social;122;Administração Geral;613;3.3.90.14.04.00.00.00;DIÁRIAS DE SECRETÁRIOS;1.500.000.0000;RECURSOS NÃO VINCULADOS DE IMPOSTOS;3.200,00
